Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Y1,Y21,Y22,Y23,Var38,Var39,Var40,Y31,Y32,Y33,Y41,Y42,Y43,Y51,Y52,Y53,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20221003,20/02/21 금요일,37300,121,23,121,80,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20221004,20/02/21 금요일,32200,113,27,113,100,36,1200,107,19.6,9.7,3,3,17.8,9.6,1.2,12.01,58,57,0,0,0,5,10,35,44,47,29,29,33,0.0193,173.3,154.1,140.2,36.21,36.02,36.82,0,-0.53,-0.47,226.3,288.5,280.5,473.4,466.5,478,5.4,P2E01,P2E01,95.83,95.96,84.04,85.66,13.59,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20221005,20/02/21 금요일,32200,113,27,113,100,36,1200,107,19.7,9.7,3,3,17.5,11.2,-0.2,11.905,59,57,0,0,0,6,10,36,46,48,30,30,33,0.0191,168.1,164.2,182.3,35.97,37.55,36.26,0,-0.56,-0.61,309.8,323.6,326.8,355.1,444,448.5,5,P2E04,P2E04,95.93,95.95,83.81,87.88,14.95,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20222001,20/02/22 토요일,32200,113,27,113,80,36,1200,107,20.2,10,3,3,16.5,9.7,0.7,13.924,59,57,0,0,0,5,9,33,44,48,30,29,30,0.0188,152.3,177.7,160.1,35.83,36.62,35.92,0,-0.75,-0.74,408.6,400,392.1,373.8,298.1,391.7,6.8,P2E08,P2E08,99.52,99.9,86.35,88.42,15.15,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20223001,20/02/23 일요일,32200,113,27,113,80,36,1200,107,19.8,9.8,3,3,17.5,10.3,0.4,14.006,59,56,0,0,0,9,13,40,47,47,29,29,31,0.0188,177,179.6,175,35.93,34.99,35.69,0,-0.61,-0.59,303.9,261.7,270.7,440.8,414.1,434.2,5,P2E04,P2E04,99.8,99.82,87.19,90.79,14.42,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20223002,20/02/23 일요일,37700,111.5,23,111.5,75,36,1200,107,19.8,9.8,3,3,17.2,9.3,-0.1,14.453,60,58,0,0,2,13,15,40,45,46,28,28,28,0.0189,168.3,151.2,179.5,36.08,35.7,36.29,0,-0.86,-0.79,349.4,317.5,293.1,400.3,471.69,490.8,7.9,P2E09,P2E09,99.67,99.92,86.2,90.5,16.31,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20224001,20/02/24 월요일,37700,111.5,23,111.5,75,36,1200,107,19.8,9.8,3,3,17.3429,9.3,1.35,14.136,62.172,59.944,0,0,0,8,13,40,47,49,31,31,31,0.019,159.7,172.2,170.5,36.31,36.36,36.04,0,-0.9,-0.82,392.1,392.8,424,432.8,364.4,349.9,8.8,P2E01,P2E01,99.39,99.84,85.64,86.81,15.6,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20224002,20/02/24 월요일,38600,108,33,108,140,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P2E02,P2E02,95.89,95.93,82.99,87.07,12.65,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20224003,20/02/24 월요일,38600,108,33,108,110,36,1200,107.5,20.5,10.2,3,3,17.8,9.8,1.7,10.985,61,58,0,0,0,8,10,34,42,46,30,29,34,0.019,157.9,153.9,135.2,36.55,36.57,36.3,0,-0.6,-0.64,405.7,418,406.2,486.4,456.7,388.4,7.8,P2E03,P2E03,99.33,99.83,84.91,88.92,15.03,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20224004,20/02/24 월요일,37700,111.5,23,111.5,90,36,1200,107,20,9.8,3,3,17.6,10.6,-0.6,12.509,63,60,0,0,0,7,10,35,43,48,31,30,31,0.0191,147.5,171.5,179.9,36.91,37.19,36.93,0,-0.69,-0.76,263.3,342.3,221.6,502.2,546.1,566,7.8,P2E03,P2E03,99.33,99.83,84.91,88.92,15.18,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20225001,20/02/25 화요일,37700,111.5,23,111.5,90,36,1200,107,19.7,9.7,3,3,18.1,9.8,1.4,12.487,60,57,0,0,0,11,15,40,45,47,29,29,30,0.019,181.2,154.5,158.8,35.79,36.14,36.15,0,-0.55,-0.58,333,343.7,272.9,398.6,479.5,467.8,5.3,P2E07,P2E07,99.66,99.83,87.05,90.7,0,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20225002,20/02/25 화요일,37700,111.5,23,111.5,50,36,1200,107,19.7,9.8,3,3,16.9,9.5,-0.3,14.931,63,62,0,0,0,11,14,36,43,42,25,22,18,0.0189,143.6,148.2,138,36.75,37.25,36.11,0,-0.9,-0.96,424.6,510.9,426.8,485.4,471.9,438.6,7.4,P2E11,P2E11,99.86,99.92,85.53,86.83,11.07,J,PG,AP,2650,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20225003,20/02/25 화요일,35800,120,29,120,50,36,1200,107,19.6,9.6,3,3,17.3,10.4,1.1,14.913,62,60,0,0,0,11,14,36,40,40,23,20,16,0.0189,133.7,143.5,123.9,40.02,37.72,38.3,0,-0.88,-0.81,279.3,277,280.4,355.3,312,360.7,8.5,P2E01,P2E01,99.1,99.69,85.07,87.04,11.27,J,PG,AP,2580,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20225004,20/02/25 화요일,35800,120,29,120,50,36,1200,107,20,10,3,3,17.5,10.2,1.6,15.959,65,63,0,0,1,17,20,44,52,50,31,29,28,0.0188,137.7,140.4,129.3,37.5,36.06,37.11,0,-0.81,-0.91,369.8,377.8,372.7,453.9,424.4,379.3,8.5,P2E04,P2E04,99.48,99.61,82.82,87.21,13.25,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20225005,20/02/25 화요일,35800,120,29,120,55,36,1200,107,19.6,9.9,3,3,17.6,10.1,0,14.848,64,62,0,0,0,12,14,42,48,50,31,28,26,0.0189,164.4,159.8,131.4,36.16,36.79,36.16,0,-0.58,-0.85,580.6,514.8,623.9,769.7,925.3,773.9,6,P2E06,P2E06,99.56,99.8,87.18,87.37,9.22,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20226001,20/02/26 수요일,33000,131,28,131,60,36,1200,107,19.7,9.7,3,3,17.4,10,1.5,14.996,62,61,0,0,0,10,12,40,47,49,30,29,27,0.0195,172.1,158.1,169.9,36.67,36.15,35.76,0,-0.75,-0.99,590.9,637.2,723.9,739.2,908.1,813.3,6.2,P2E09,P2E09,99.54,99.92,86.93,86.72,11.88,I,AL,AL,2710,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20226002,20/02/26 수요일,33000,131,28,131,60,36,1200,107,19.7,9.7,3,3,17.2,10.4,-1.2,14.848,62,60,0,0,0,13,15,42,48,49,29,28,27,0.0189,141.4,154,177.2,35.87,34.83,36.99,0,-0.85,-1.01,876.7,887.7,991.3,638.1,652.4,686.4,6.5,P2E01,P2E01,99.35,99.76,86.96,87.64,9.67,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20226003,20/02/26 수요일,32500,140.5,23,140.5,60,36,1200,107,19.6,9.6,3,3,17.3,9.9,0.5,14.774,63,61,0,0,0,15,17,42,48,49,29,27,26,0.0189,152.2,187.5,157.2,36.06,35.32,36.4,0,-0.86,-1.03,866.7,1038.5,1149.7,542.4,651.7,609.3,5.9,P2E09,P2E09,99.63,99.93,87.34,87.22,10.98,I,AL,AL,2630,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20227001,20/02/27 목요일,32500,140.5,23,140.5,30,36,1200,107,19.5,9.7,3,3,16.2,9.1,0.6,19.987,68,64,0,0,2,17,18,44,53,50,29,24,22,0.0186,187.6,165,164.3,38.15,38.18,38.55,0,-0.56,-0.64,306.6,349.5,358.5,421.3,415.15,419.5,6.2,P2E11,P2E11,99.01,99.5,78.43,84.12,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20227002,20/02/27 목요일,32500,140.5,23,140.5,150,36,1200,107.5,20.5,10,3,3,17.6,10.7,1.4,9.696,57,55,0,0,0,11,13,33,37,38,25,22,26,0.0194,126.6,140.9,143.8,35.72,37.87,37.29,0,-0.55,-0.6,257.1,252.9,267.3,403.8,470.8,448.4,6.1,P2E02,P2E02,92.01,92,79.68,85.06,10.96,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20227003,20/02/27 목요일,0,0,0,0,30,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,I,AL,AL,2630,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20227004,20/02/27 목요일,0,0,0,0,30,36,1200,107,20,10,3,3,16.8,10.5,-0.6,15,68,65,1,12,16,39,25,25,45,37,23,14,13,0.0188,169.1,160.6,197.4,37.74,36.72,38.03,0,-0.48,-0.62,1238.8,750.8,1487.4,821.9,816.1,885.2,3.8,P2E04,P2E04,99.44,99.62,82.88,85.93,12.35,I,AL,AL,2640,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20228001,20/02/28 금요일,0,0,0,0,30,36,1200,107,19.5,9.7,3,3,16.6,9.7,0.9,14.974,67,64,0,10,12,37,24,25,46,37,22,14,11,0.0186,145.3,145.1,162.9,37.56,38.16,36.23,0,-0.71,-1.05,1201.1,1102.6,1207.8,1147,1155.7,1152.4,6.2,P2E08,P2E08,98.78,99.73,82.8,85.51,9.73,I,AL,AL,2630,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20228002,20/02/28 금요일,35000,98.5,33,98.5,90,36,1200,107,20.5,10.2,3,3,17.5,10.6,1.6,12.474,61,59,0,0,0,9,10,37,44,47,29,29,30,0.019,191.7,174.3,192.3,35.36,35.43,35.96,0,-0.76,-0.92,945.9,903.6,882.8,700,494.3,1571.4,6.5,P2E09,P2E09,99.78,99.97,88.59,87.56,11.54,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20228003,20/02/28 금요일,35000,98.5,33,98.5,130,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.019,136.2,144.2,146.6,36.57,36.77,36.01,0,-0.71,-0.73,308.2,306,283.9,359.7,325.6,244,7.5,,,,,,,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20228004,20/02/28 금요일,0,0,0,0,70,36,1200,107,20.3,10,3,3,17.2,10,1.3,14.488,63,62,0,0,0,8,11,35,46,51,32,31,32,0.019,158.1,165.2,147,36.78,36.64,37.18,0,-0.58,-0.63,430.9,392.9,383.9,459.9,544.9,454.1,5.8,P2E02,P2E02,35.68,35.41,34.09,36.39,37.48,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20228005,20/02/28 금요일,0,0,0,0,70,36,1200,107,20.2,9.8,3,3,17.5,11.2,0.8,14.484,63,61,0,0,0,9,12,38,46,49,31,29,29,0.0189,164.3,153.5,171.2,37.15,36.66,36.18,0,-0.61,-0.59,390.8,374.9,391.3,406.8,510.1,483.1,5,P2E05,P2E05,99.32,99.83,85.63,87.81,12.42,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20229001,20/02/29 토요일,0,0,0,0,220,36,1200,109,19.3,9.6,3,3,16.8,9.6,-0.7,5.499,49,47,0,0,0,3,5,18,22,26,16,16,17,0.0195,116.4,119.7,115.5,36.32,36.84,37.03,0,-0.66,-0.62,256.4,238.6,224.5,415.5,521.1,460.4,5.9,P2E07,P2E07,50.66,50.98,50.57,51.25,0,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20303001,20/03/03 화요일,34800,114,27,114,120,36,1200,107.5,20.3,10.2,3,3,18.1,9.5,1.1,9.28,60,57,0,0,0,8,8,28,33,37,24,21,20,0.019,122.4,143.9,151.9,37.21,37.14,35.92,0,-0.59,-0.66,295.6,320.7,354.4,381.2,451.6,445.9,5.7,P2E11,P2E11,95.96,95.99,83.14,85.97,13.45,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20303002,20/03/03 화요일,34800,114,27,114,120,36,1200,107.5,19.7,10,3,3,18.1,11,-0.7,9.501,57,55,0,0,0,8,11,30,35,37,22,21,22,0.019,132.8,125.8,106.2,36.35,37.64,38.22,0,-0.59,-0.72,312,344.1,340.5,435.6,387.2,396.6,7.6,P2E09,P2E09,95.97,96.01,84.94,83.98,13.72,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20304001,20/03/04 수요일,34800,114,27,114,110,36,1200,107.5,20,10,3,3,18,10.2,0.4,10.964,59,56,0,0,0,9,12,34,40,41,27,27,28,0.0194,154.6,172.4,153.3,37.88,34.99,36.63,0,-0.38,-0.5,276.8,312,299.2,466.6,409.3,311.1,5.5,P2E03,P2E03,95.94,96.02,83.74,86.44,12.85,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20304002,20/03/04 수요일,34800,114,27,114,110,36,1200,107.5,19.9,10,3,3,17.6,9.8,1.6,10.951,59,55,0,0,0,12,14,37,41,43,27,25,28,0.0196,145.6,168.7,153.9,36.56,36.51,36.26,0,-0.43,-0.48,252.2,271.7,258.2,365.3,353,423.8,4.9,P2E04,P2E04,95.86,95.95,82.82,87.13,12.24,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20304003,20/03/04 수요일,34200,109,23,109,50,36,1200,107,19.9,9.9,3,3,16.35,8.95,-1.05,15.156,63.117,60.048,0,0,0,0,0,0,0,0,0,0,0,0.0189,181.4,180.1,180.3,36.43,36.51,36.11,0,-0.53,-0.61,1084.5,1061.2,1178.2,1142.5,1191.5,1123.3,3.8,P2E07,P2E07,99.56,99.87,85.59,87.61,0,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20304004,20/03/04 수요일,34200,109,23,109,50,36,1200,107,19.8,9.8,3,3,17.4,8.7,0.1,17.096,66,63,0,0,0,12,13,38,45,46,27,25,22,0.0189,141.1,142.4,139.2,36.1,35.5,36.42,0,-0.68,-0.81,318.7,308.5,307.4,437.2,433.9,406.8,5.6,P2E09,P2E09,99.33,99.91,83.43,85.14,16.75,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20305001,20/03/05 목요일,34200,109,23,109,40,36,1200,107,19.5,10,3,3,16.4,8.2,-0.8,15.109,66,65,0,0,3,24,21,35,45,42,24,19,16,0.0187,167.5,177.2,173.6,35.8,36.12,37.05,0,-0.58,-0.66,606,671.9,684.2,838.1,766,818,3.8,P2E02,P2E02,98.89,99.17,83.63,85.79,11.24,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20305002,20/03/05 목요일,30700,123.5,21,123.5,40,36,1200,107,19.6,9.8,3,3,16.8,9,-0.7,17.535,66,65,0,0,1,17,18,37,45,45,25,22,18,0.0187,131.4,152.4,143.6,35.95,35.61,38.55,0,-0.86,-0.87,242,229.4,222,667.8,623.8,614.6,6,P2E05,P2E05,99.25,99.78,83.38,85.75,16.2,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20305003,20/03/05 목요일,30700,123.5,21,123.5,60,36,1200,107,19.5,9.5,3,3,17.2,9.4,0.4,15.013,63,62,0,0,1,19,20,41,47,47,29,26,25,0.0188,199,188.6,186.7,35.31,36.56,36.47,0,-0.64,-0.73,988.8,1170.9,1080.2,437.6,445.6,412.8,4.3,P2E07,P2E07,99.67,99.89,86.88,88.71,0,I,AL,AL,2710,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20305004,20/03/05 목요일,30700,123.5,21,123.5,60,36,1200,107,19.5,9.5,3,3,16.8,10.4,0,15.013,63,62,0,0,1,19,19,41,48,49,29,27,25,0.0185,182.9,170.3,190.3,36.32,36.39,35.53,0,-0.88,-1.1,717.6,755.5,736.4,766.5,726.9,730.71,6.8,P2E10,P2E10,98.81,97.47,85.99,85.69,4.14,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20306001,20/03/06 금요일,30700,123.5,21,123.5,60,36,1200,107,19.5,9.5,3,3,16.8,8.7,0.5,15.985,63,62,0,0,0,10,13,39,46,48,29,28,28,0.0188,194.2,198.9,188.9,34.29,35.45,36.35,0,-0.63,-0.64,317.4,322.4,328.9,255.2,270.3,245.5,4.9,P2E01,P2E01,99.15,99.68,84.85,87.06,11.81,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20306002,20/03/06 금요일,38300,119.5,25,119.5,70,36,1200,107,19.5,9.7,3,3,17.1,9.6,1,14.913,60,59,0,0,0,7,10,36,45,49,31,30,29,0.0188,194.7,181,197.5,36.47,35.67,36.41,0,-0.74,-0.8,562.9,611.9,581.4,914.9,746.3,631.7,5.2,P2E07,P2E07,99.56,99.78,87.14,88.92,0,I,AL,AL,2690,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20306003,20/03/06 금요일,38300,119.5,25,119.5,70,36,1200,107,19.5,9.7,3,3,17.3,10.1,1.3,14.974,59,58,0,0,0,8,11,37,45,48,29,28,28,0.0188,163.1,198.1,220.4,36.38,35.43,36.94,0,-0.75,-1.03,855.1,737.2,666.2,457.3,673.3,553.1,5.8,P2E08,P2E08,99.6,99.92,87.08,88.67,8.25,I,AL,AL,2590,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20306004,20/03/06 금요일,38300,119.5,25,119.5,80,36,1200,107,19.8,9.8,3,3,17.4,10.7,0.2,14.462,60,59,0,0,0,14,16,43,48,53,32,32,34,0.019,181.7,186.3,188.4,36.42,37.97,37.23,0,-0.62,-0.57,265.7,190.3,203.1,406.3,339,397.9,5.1,P2E10,P2E10,99.09,98.15,85.84,86.72,4.94,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20307001,20/03/07 토요일,35800,110.5,26,110.5,80,36,1200,107,19.4,9.6,3,3,17.9,10.6,1.2,14.779,60,59,0,0,2,23,22,44,50,53,32,32,34,0.019,162.3,182.7,164.8,35.37,36.67,36.12,0,-0.71,-0.68,330.5,343.8,328.6,483.5,531.9,511.4,5.9,P2E03,P2E03,99.62,99.93,86.83,89.36,14.77,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20307002,20/03/07 토요일,30700,123.5,21,123.5,100,36,1200,107,20.2,10,3,3,17.3,9.6,-0.3,11.298,59,59,0,0,0,13,15,40,44,47,30,30,31,0.0191,153.2,182.9,184.7,36.33,36.2,35.49,0,-0.47,-0.47,316.9,321.9,323.7,366.3,383.8,331.5,4.9,P2E07,P2E07,95.96,96,84.76,88.21,0,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20307003,20/03/07 토요일,38300,119.5,25,119.5,100,36,1200,107,20,10,3,3,17.1,10.3,0.6,11.194,61,60,0,0,1,16,16,40,44,46,29,28,31,0.0189,180.1,165.8,173.7,37.84,38.09,37.6,0,-0.61,-0.61,279.4,295.3,407.3,376.2,380.4,338,7.3,P2E08,P2E08,95.97,96.04,83.91,86.11,11.79,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20308001,20/03/08 일요일,35800,110.5,26,110.5,130,36,1200,107.5,19.6,10.1,3,3,17.6,10,1.3,9.245,57,55,0,0,0,6,9,27,32,36,23,22,22,0.0192,124.6,134.9,134.3,35.27,37.11,37.18,0,-0.79,-0.79,357.4,354.3,361.4,409.7,599.7,458,9.2,P2E05,P2E05,91.99,92.01,82.32,83.46,11.83,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20309001,20/03/09 월요일,38300,119.5,25,119.5,130,36,1200,107.5,19.7,10,3,3,18.4,10.4,-0.7,9.028,59,56,0,0,0,8,11,30,35,36,24,21,22,0.0188,145.6,144.9,144.1,36.58,37.61,37.53,0,-0.74,-0.64,387.4,396,385.2,497.2,413.9,378.8,9.1,P2E09,P2E09,92,92,81.5,82.71,14.27,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20309002,20/03/09 월요일,39200,83.5,29,83.5,150,36,1200,108.5,20,10,3,3,17.6,9.6,1.1,8.225,55,53,0,0,0,8,10,29,33,35,22,20,22,0.0194,118.8,126.1,134,36.73,35.94,34.93,0,-0.44,-0.39,166.4,161.6,174,246.9,273.1,319.4,5.1,P2E02,P2E02,91.98,91.99,80.19,84.84,12.09,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20309003,20/03/09 월요일,39200,83.5,29,83.5,150,36,1200,108.5,19.8,10,3,3,18.1,9,0.9,8.064,55,52,0,0,0,6,7,27,32,36,23,21,23,0.0193,145.2,135.1,152,36.77,35.09,37.03,0,-0.63,-0.7,229.8,257.9,252.4,384.5,386.3,317.8,7.8,P2E04,P2E04,91.99,91.99,81.95,84.9,10.94,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20310001,20/03/10 화요일,39200,83.5,29,83.5,80,36,1200,107,20,10,3,3,17.6,8.8,1.2,13.511,59,59,0,0,1,13,14,40,45,48,30,30,30,0.019,178.4,173.2,154.3,34.47,37.07,36.68,0,-0.61,-0.65,339.1,333.9,374.1,478.9,448.4,380,6,P2E06,P2E06,99.76,99.92,88.43,90.26,12.7,J,PG,AP,3600,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20310002,20/03/10 화요일,34200,100.5,27,100.5,80,36,1200,107,19.5,9.5,3,3,17.4,9.4,-0.95,14.377,60.301,58.936,0,0,0,15,16,41,46,49,31,30,31,0.0189,140.3,178.2,163.2,36.23,36.59,36.57,0,-0.79,-0.83,243.1,243.3,207.1,442,384.8,376.3,7.7,P2E11,P2E11,99.85,99.91,85.99,86.47,14.94,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20311001,20/03/11 수요일,34200,100.5,27,100.5,160,36,1200,108.5,20,9.7,3,3,17.9,8.6,-1,7.127,55,52,0,0,0,7,10,24,27,28,18,15,14,0.0192,114.7,117.9,118.6,37.05,38.34,37.16,0,-0.52,-0.62,281,274.9,267.7,508.3,498.8,407.9,7.7,P2E10,P2E10,92.02,92.02,82.41,84.1,4.13,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20311002,20/03/11 수요일,34200,100.5,27,100.5,180,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20311003,20/03/11 수요일,32800,131,19,131,180,36,1200,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0.0192,124.5,125.5,124.4,36.31,37.16,36.74,0,-0.66,-0.66,224.6,197.1,195.8,430.9,427.4,414.9,8.6,P2E01,P2E01,91.99,92,81.33,80.69,10.58,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20311004,20/03/11 수요일,32800,131,19,131,180,36,1200,108.5,19.5,9.8,3,3,17.4,8.9,-1.9,6.523,51,49,0,0,0,4,8,22,26,28,17,15,15,0.0192,124.5,125.5,124.4,36.31,37.16,36.74,0,-0.66,-0.66,224.6,197.1,195.8,430.9,427.4,414.9,8.6,P2E01,P2E01,91.99,92,81.33,80.69,10.58,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20311005,20/03/11 수요일,36500,119.5,24,119.5,65,36,1200,107,20.1,10.4,3,3,16.6,8.2,-0.5,14.145,63,60,0,0,0,10,10,34,43,46,31,28,25,0.0191,158.7,162.8,171.5,35.75,35.73,35.76,0,-0.54,-0.57,397,354.3,297.8,466.6,528.2,517.1,5.1,P2E06,P2E06,99.37,99.81,87.13,88.77,,J,PG,AP,2630,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20311006,20/03/11 수요일,35200,135,23,135,65,36,1200,107,19.7,9.9,3,3,17.7,10.5,0.1,15,62,60,0,0,1,14,15,40,47,46,29,28,25,0.0189,167.3,153.8,185,36.11,35.73,34.51,0,-0.59,-0.71,279.1,265,341.5,520,527.8,502.2,5.8,P2E04,P2E04,99.72,99.76,87.85,89.38,9.68,J,PG,AP,2620,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20312001,20/03/12 목요일,35200,135,23,135,65,36,1200,107,19.7,9.8,3,3,17.3,9.9,0.5,14.935,62,61,0,0,1,13,16,39,46,46,29,27,25,0.0188,173.3,158.3,165.4,34.45,33.64,35.2,0,-0.55,-0.58,253.6,227.7,287.9,582.8,683.9,483,4.5,P2E06,P2E06,99.72,99.89,86.09,88.55,9.26,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20312002,20/03/12 목요일,36500,119.5,24,119.5,110,36,1200,107.5,19.7,9.7,3,3,17.8,9.4,-0.1,10.747,60,57,0,0,0,8,11,32,37,38,26,23,22,0.0189,151.6,169.5,148.6,36.18,36.55,35.54,0,-0.76,-0.91,1007.5,895.5,702.2,583.5,517.4,542.1,7.7,P2E09,P2E09,95.95,96,85.31,84.77,11.03,I,AL,AL,2750,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20312003,20/03/12 목요일,34900,98.5,27,98.5,110,36,1200,107.5,19.6,9.7,3,3,17.3,8.9,-1.5,10.825,60,56,0,0,0,4,9,30,37,40,26,25,24,0.0192,172.6,152.3,149.4,36.79,37.28,35.93,0,-0.7,-0.67,214.2,215.5,169.6,329.9,391.1,353.2,7.8,P2E02,P2E02,95.91,95.95,82.25,88.82,12.44,J,PG,AP,4000,,,,,,,,
P2,P2,P21,P21,P2D01,P2D01,P2D20312004,20/03/12 목요일,34900,98.5,27,98.5,110,36,1200,107.5,19.6,9.5,3,3,17.4,9.5,1.3,11.085,58,55,0,0,0,5,9,29,35,37,25,22,21,0.0196,178.4,148.9,164.8,37.69,36.06,37.58,0,-0.55,-0.58,308.8,306.6,379.2,534.4,449.8,352.4,5.3,P2E07,P2E07,95.97,96.01,84.94,87.99,0,J,PG,AP,3600,,,,,,,,
